Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/FourTwoHandAxe2Endgame	[DNT] Feathersteel Halberd	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/FourTwoHandAxe3Endgame	[DNT] Grimhold Axe	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/FourTwoHandAxe4Endgame	[DNT] Notched Greataxe	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/FourTwoHandAxe5Endgame	[DNT] Intricate Greataxe	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/FourTwoHandAxe6Endgame	[DNT] Violent Greataxe	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/FourTwoHandAxe7Endgame	[DNT] Severing Halberd	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/FourTwoHandAxe8Endgame	[DNT] Clawed Greataxe	2	4
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace1	Wooden Club	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace2	Smithing Hammer	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace3	Slim Mace	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace4	Spiked Club	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace5	Warpick	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace6	Plated Mace	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace7	Brigand Mace	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace8	Construct Hammer	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace9	Morning Star	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace10	Jade Club	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace11	Lumen Mace	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace12	Execratus Hammer	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace13	Torment Club	2	3
Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/FourOneHandMace14	Kalguuran Forgehammer	2	3
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace1	Felled Greatclub	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace2	Oak Greathammer	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace3	Forge Maul	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace4	Studded Greatclub	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace5	Cultist Greathammer	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace6	Temple Maul	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace7	Leaden Greathammer	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace8	Crumbling Maul	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace9	Pointed Maul	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace10	Totemic Greatclub	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace11	Greatmace	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace12	Precise Greathammer	2	4
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/FourTwoHandMace13	Giant Maul	2	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear1	Hardwood Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear2	Ironhead Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear3	Hunting Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear4	Winged Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear5	War Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear6	Forked Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear7	Barbed Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear8	Broad Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear9	Crossblade Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear10	Seaglass Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear11	Sword Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear12	Striking Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/OneHandSpears/FourSpear13	Helix Spear	1	4
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw1	Crude Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw2	Pict Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw3	Wolfbone Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw4	Forked Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw5	Plated Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw6	Edged Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw7	Arced Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw8	Hooked Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw9	Razorglass Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw10	Sharktooth Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw11	Armoured Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw12	Piercing Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Claws/FourClaw13	Talon Claw	2	2
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger1	Glass Shank	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger2	Crone Knife	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger3	Simple Dagger	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger4	Skinning Knife	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger5	Moon Dagger	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger6	Engraved Knife	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger7	Obsidian Dagger	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger8	Bloodletting Dagger	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger9	Mail Breaker	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger10	Kris Knife	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger11	Parrying Dagger	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger12	Arcane Dirk	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger13	Cinquedea	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger1Endgame	[DNT] Crystalline Dagger	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger2Endgame	[DNT] Hag Knife	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger3Endgame	[DNT] Prominent Dagger	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger4Endgame	[DNT] Carving Knife	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger5Endgame	[DNT] Crescent Dagger	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger6Endgame	[DNT] Intricade Knife	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger7Endgame	[DNT] Midnight Dagger	1	3
Metadata/Items/Weapons/OneHandWeapons/Daggers/FourDagger8Endgame	[DNT] Ritualistic Dagger	1	3
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff1	Wrapped Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff2	Long Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff3	Gothic Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff4	Crackling Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff5	Crescent Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff6	Steelpoint Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff7	Slicing Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff8	Barrier Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff9	Hefty Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff10	Smooth Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff11	Anima Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff12	Graceful Quarterstaff	2	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourQuarterstaff13	Wyrm Quarterstaff	2	4
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail1	Splintered Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail2	Chain Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail3	Holy Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail4	Iron Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail5	Twin Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail6	Slender Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail7	Stone Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail8	Ring Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail9	Guarded Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail10	Icicle Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail11	Tearing Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail12	Great Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail13	Abyssal Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail1Endgame	[DNT] Slivered Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail2Endgame	[DNT] Shackled Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail3Endgame	[DNT] Righteous Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail4Endgame	[DNT] Ferric Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail5Endgame	[DNT] Twofold Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail6Endgame	[DNT] Winding Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail7Endgame	[DNT] Boulder Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Flails/FourFlail8Endgame	[DNT] Banded Flail	2	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand1	Withered Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand2	Bone Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand3	Attuned Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand4	Siphoning Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand5	Volatile Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand6	Galvanic Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand7	Acrid Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand8	Offering Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand9	Frigid Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand10	Torture Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand11	Critical Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand12	Primordial Wand	1	3
Metadata/Items/Weapons/OneHandWeapons/Wands/FourWand13	Dueling Wand	1	3
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff1	Ashen Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff2	Gelid Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff3	Voltaic Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff4	Spriggan Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff5	Pyrophyte Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff6	Chiming Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff7	Rending Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff8	Reaping Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff9	Icicle Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff10	Roaring Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff11	Paralysing Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff12	Sanctified Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff13	Dark Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaff14	Ravenous Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaffUnique1	Permafrost Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaffUnique2	[DNT] Cragbreaker Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Staves/FourStaffUnique3	Reflecting Staff	1	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow1	Crude Bow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow2	Shortbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow3	Warden Bow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow4	Recurve Bow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow5	Composite Bow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow6	Dualstring Bow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow7	Cultist Bow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow8	Zealot Bow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow9	Artillery Bow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow10	Tribal Bow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow11	Greatbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow12	Double Limb Bow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Bows/FourBow13	Heavy Bow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow1	Makeshift Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow2	Tense Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow3	Sturdy Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow4	Varnished Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow5	Dyad Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow6	Alloy Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow7	Bombard Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow8	Construct Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow9	Blackfire Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow10	Piercing Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow11	Cumbrous Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow12	Dedalian Crossbow	2	4
Metadata/Items/Weapons/TwoHandWeapons/Crossbows/FourCrossbow13	Esoteric Crossbow	2	4
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre1	Rattling Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre2	Stoic Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre3	Lupine Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre4	Omen Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre5	Ochre Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre6a	Shrine Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre6b	Shrine Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre6c	Shrine Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre7	Devouring Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre8	Clasped Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre9	Devotional Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre10	Wrath Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre11	Aromatic Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre12	Pious Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptre13	Hallowed Sceptre	2	3
Metadata/Items/Weapons/OneHandWeapons/Sceptres/FourSceptreUnique1	Shrine Sceptre	2	3
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap1	Clay Trap	2	2
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap2	Clamping Trap	2	2
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap3	Shrapnel Trap	1	3
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap4	Urn Trap	2	2
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap5	Incense Trap	1	3
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap6	Bladed Trap	2	2
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap7	Dart Trap	1	3
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap8	Spike Trap	2	2
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap9	Coiled Trap	1	3
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap10	Lead Trap	2	2
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap11	Medallion Trap	2	2
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap12	Intricate Trap	1	3
Metadata/Items/Weapons/TwoHandWeapons/Traps/FourTrap13	Refined Trap	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman1	Changeling Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman2	Nettle Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman3	Cinderbark Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman4	Familial Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman5	Frenzied Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman6	Primal Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman7	Rabid Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman8	Vicious Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman9	Voltfang Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman10	Lumbering Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman11	Roaring Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman12	Wingbeat Talisman	2	2
Metadata/Items/Weapons/TwoHandWeapons/Talismans/Talisman13	Condemned Talisman	2	2
Metadata/Items/Armours/BodyArmours/FourBodyStr1	Rusted Cuirass	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr2	Fur Plate	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr3	Iron Cuirass	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr4	Raider Plate	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr5	Maraketh Cuirass	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr6	Steel Plate	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr7	Full Plate	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr8	Vaal Cuirass	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr9	Juggernaut Plate	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr10	Chieftain Cuirass	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr11	Colosseum Plate	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr12	Champion Cuirass	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr13	Glorious Plate	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr14	Conqueror Plate	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStr15	Abyssal Cuirass	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex1	Leather Vest	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex2	Quilted Vest	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex3	Pathfinder Coat	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex4	Shrouded Vest	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex5	Rhoahide Coat	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex6	Studded Vest	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex7	Scout's Vest	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex8	Serpentscale Coat	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex9	Corsair Vest	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex10	Smuggler Coat	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex11	Strider Vest	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex12	Hardleather Coat	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex13	Exquisite Vest	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex14	Mail Coat	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDex15	Armoured Vest	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt1	Tattered Robe	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt2	Feathered Robe	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt3	Hexer's Robe	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt4	Bone Raiment	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt5	Silk Robe	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt6	Keth Raiment	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt7	Votive Raiment	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt8	Altar Robe	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt9	Elementalist Robe	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt10	Mystic Raiment	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt11	Imperial Robe	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt12	Plated Raiment	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt13	Havoc Raiment	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt14	Enlightened Robe	2	3
Metadata/Items/Armours/BodyArmours/FourBodyInt15	Arcane Raiment	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex1	Chain Mail	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex2	Rogue Armour	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex3	Vagabond Armour	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex4	Cloaked Mail	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex5	Explorer Armour	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex6	Scale Mail	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex7	Knight Armour	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex8	Ancestral Mail	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex9	Lamellar Mail	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex10	Gladiator Armour	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex11	Heroic Armour	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex12a	Tournament Mail	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex12b	Tournament Mail	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex12c	Tournament Mail	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrDex13	Slayer Armour	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt1	Pilgrim Vestments	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt2	Pelt Mantle	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt3	Mail Vestments	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt4	Shaman Mantle	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt5	Ironclad Vestments	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt6	Sacrificial Mantle	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt7	Cleric Vestments	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt8	Tideseer Mantle	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt9	Gilded Vestments	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt10	Venerated Mantle	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt11	Revered Vestments	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt12	Corvus Mantle	2	3
Metadata/Items/Armours/BodyArmours/FourBodyStrInt13	Zenith Vestments	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDexInt1	Hermit Garb	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDexInt2	Waxed Jacket	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDexInt3	Marabout Garb	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDexInt4	Wayfarer Jacket	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDexInt5	Anchorite Garb	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDexInt6	Scalper's Jacket	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDexInt7	Scoundrel Jacket	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDexInt8	Ascetic Garb	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDexInt9	Clandestine Jacket	2	3
Metadata/Items/Armours/BodyArmours/FourBodyDexInt10	Monastic Garb	2	3
